PE UV       SUBTECH     SPECTRUM    ASCII       PEDS        4.00        	
-1	
KY304A201010_1CM_CELL.Sample.Raw.asc	
10.10.2029	
09:18:13.00	
10.10.2029	
09:18:13.00	
Hermanni Kaartokallio	
	
200.000000	
1	
Lambda 650	
650N8121101	
PerkinElmer UV WinLab 6.0.2.0723 / 1.61.00 Lambda 650	
	
0	
0	
2	
0	
0	
UV/VIS	
1	
1	
1	
150mm sphere / downward view	
0	
0	
0	
0	
Fix	
 	
0	
0.24	
0	
0	
0	
 	
 	
 	
0	
 	
0	
319.2	
0	
Front	
100	
 	
 	
 	
0	
0	
0	
 	
0	
 	
 	
 	
0	
 	
 	
0	
0	
0	
0	
0	
 	
 	
 	
 	
0	
0	
#HDR	
-1	
-1	
#GR	
nm	
A	
1.0	
0.0	
800.000000	
-1.000000	
601	
8	
1.755029	
0.033255	
#DATA	
800.000000	0.040914
799.000000	0.040845
798.000000	0.041344
797.000000	0.041050
796.000000	0.041836
795.000000	0.041272
794.000000	0.040961
793.000000	0.041157
792.000000	0.041900
791.000000	0.042343
790.000000	0.042241
789.000000	0.041925
788.000000	0.042036
787.000000	0.042027
786.000000	0.042530
785.000000	0.042359
784.000000	0.042637
783.000000	0.042388
782.000000	0.042469
781.000000	0.042944
780.000000	0.042663
779.000000	0.042981
778.000000	0.043009
777.000000	0.043046
776.000000	0.043109
775.000000	0.042930
774.000000	0.042764
773.000000	0.042867
772.000000	0.042745
771.000000	0.043209
770.000000	0.043332
769.000000	0.043432
768.000000	0.043714
767.000000	0.043618
766.000000	0.043427
765.000000	0.043531
764.000000	0.043821
763.000000	0.043270
762.000000	0.043519
761.000000	0.043172
760.000000	0.043448
759.000000	0.043375
758.000000	0.043315
757.000000	0.043497
756.000000	0.043244
755.000000	0.043774
754.000000	0.043857
753.000000	0.043602
752.000000	0.043438
751.000000	0.043515
750.000000	0.043564
749.000000	0.043488
748.000000	0.043430
747.000000	0.043560
746.000000	0.043151
745.000000	0.043459
744.000000	0.043375
743.000000	0.043263
742.000000	0.043385
741.000000	0.043317
740.000000	0.043071
739.000000	0.042997
738.000000	0.042900
737.000000	0.042750
