PE UV       SUBTECH     SPECTRUM    ASCII       PEDS        4.00        	
-1	
KY02B201010_1CM_CELL.Sample.Raw.asc	
10.10.2029	
09:32:43.00	
10.10.2029	
09:32:43.00	
Hermanni Kaartokallio	
	
200.000000	
1	
Lambda 650	
650N8121101	
PerkinElmer UV WinLab 6.0.2.0723 / 1.61.00 Lambda 650	
	
0	
0	
2	
0	
0	
UV/VIS	
1	
1	
1	
150mm sphere / downward view	
0	
0	
0	
0	
Fix	
 	
0	
0.24	
0	
0	
0	
 	
 	
 	
0	
 	
0	
319.2	
0	
Front	
100	
 	
 	
 	
0	
0	
0	
 	
0	
 	
 	
 	
0	
 	
 	
0	
0	
0	
0	
0	
 	
 	
 	
 	
0	
0	
#HDR	
-1	
-1	
#GR	
nm	
A	
1.0	
0.0	
800.000000	
-1.000000	
601	
8	
1.976510	
0.035797	
#DATA	
800.000000	0.042004
799.000000	0.042483
798.000000	0.042628
797.000000	0.042710
796.000000	0.043023
795.000000	0.042693
794.000000	0.042760
793.000000	0.042529
792.000000	0.043048
791.000000	0.043219
790.000000	0.043376
789.000000	0.043562
788.000000	0.043564
787.000000	0.043605
786.000000	0.043920
785.000000	0.043788
784.000000	0.043706
783.000000	0.043934
782.000000	0.044227
781.000000	0.044212
780.000000	0.044076
779.000000	0.044192
778.000000	0.044457
777.000000	0.044804
776.000000	0.044910
775.000000	0.044279
774.000000	0.044734
773.000000	0.044899
772.000000	0.044375
771.000000	0.045050
770.000000	0.045269
769.000000	0.045023
768.000000	0.045100
767.000000	0.044949
766.000000	0.045120
765.000000	0.045557
764.000000	0.045190
763.000000	0.044752
762.000000	0.045169
761.000000	0.044979
760.000000	0.044920
759.000000	0.044609
758.000000	0.044918
757.000000	0.045234
756.000000	0.045171
755.000000	0.045127
754.000000	0.045374
753.000000	0.045332
752.000000	0.045243
751.000000	0.045226
750.000000	0.045168
749.000000	0.045253
748.000000	0.045083
747.000000	0.044999
746.000000	0.044919
745.000000	0.045013
744.000000	0.045039
743.000000	0.044995
742.000000	0.045133
741.000000	0.044934
740.000000	0.044729
739.000000	0.044767
738.000000	0.044813
737.000000	0.044444
736.000000	0.044193
735.000000	0.043614
734.000000	0.043491
733.000000	0.043008
732.000000	0.042650
731.000000	0.042162
730.000000	0.041585
729.000000	0.041161
728.000000	0.040822
727.000000	0.040554
726.000000	0.040245
725.000000	0.040062
724.000000	0.039618
723.000000	0.039178
722.000000	0.039081
721.000000	0.038985
720.000000	0.038477
719.000000	0.038281
718.000000	0.038422
717.000000	0.038453
716.000000	0.038224
715.000000	0.038030
714.000000	0.037848
713.000000	0.037499
712.000000	0.037358
711.000000	0.037351
710.000000	0.037238
709.000000	0.037110
708.000000	0.037046
707.000000	0.037100
706.000000	0.037017
705.000000	0.036630
704.000000	0.036627
703.000000	0.036567
702.000000	0.036369
701.000000	0.036598
700.000000	0.036692
699.000000	0.036445
698.000000	0.036142
697.000000	0.036048
696.000000	0.036152
695.000000	0.036175
694.000000	0.036171
693.000000	0.036278
692.000000	0.036260
691.000000	0.036170
690.000000	0.035990
689.000000	0.035994
688.000000	0.036065
687.000000	0.035963
686.000000	0.036027
685.000000	0.035976
684.000000	0.035866
683.000000	0.035885
682.000000	0.036072
681.000000	0.035998
680.000000	0.035808
679.000000	0.035960
678.000000	0.036036
677.000000	0.036036
676.000000	0.035996
675.000000	0.035797
674.000000	0.035957
673.000000	0.036193
672.000000	0.036168
671.000000	0.036078
670.000000	0.036022
669.000000	0.036027
668.000000	0.036097
667.000000	0.036234
666.000000	0.036228
665.000000	0.036360
664.000000	0.036146
663.000000	0.036159
662.000000	0.036173
661.000000	0.036184
660.000000	0.036296
659.000000	0.036236
658.000000	0.036333
657.000000	0.036304
656.000000	0.036264
655.000000	0.036374
654.000000	0.036294
653.000000	0.036157
652.000000	0.036190
651.000000	0.036147
650.000000	0.036175
649.000000	0.036277
648.000000	0.036267
647.000000	0.036185
646.000000	0.036217
645.000000	0.036134
644.000000	0.036179
643.000000	0.036175
642.000000	0.036285
641.000000	0.036218
640.000000	0.036242
639.000000	0.036288
638.000000	0.036348
637.000000	0.036410
636.000000	0.036365
635.000000	0.036283
634.000000	0.036282
633.000000	0.036495
632.000000	0.036644
631.000000	0.036448
630.000000	0.036491
629.000000	0.036692
628.000000	0.036432
627.000000	0.036618
626.000000	0.036568
625.000000	0.036604
624.000000	0.036616
623.000000	0.036613
622.000000	0.036753
621.000000	0.036779
620.000000	0.036666
619.000000	0.036737
618.000000	0.036765
617.000000	0.036752
616.000000	0.036796
615.000000	0.036938
614.000000	0.036878
613.000000	0.036886
612.000000	0.036801
611.000000	0.037104
610.000000	0.036974
609.000000	0.037129
608.000000	0.037151
607.000000	0.037023
606.000000	0.037087
605.000000	0.037252
604.000000	0.037166
603.000000	0.037016
602.000000	0.037182
601.000000	0.037137
600.000000	0.037072
599.000000	0.037064
598.000000	0.037066
597.000000	0.037263
596.000000	0.037212
595.000000	0.037170
594.000000	0.037110
593.000000	0.037008
592.000000	0.037057
591.000000	0.037142
590.000000	0.037328
589.000000	0.037285
588.000000	0.037176
587.000000	0.037054
586.000000	0.037227
585.000000	0.037215
584.000000	0.037180
583.000000	0.037276
582.000000	0.037523
581.000000	0.037368
580.000000	0.037294
579.000000	0.037358
578.000000	0.037453
577.000000	0.037496
576.000000	0.037470
575.000000	0.037543
574.000000	0.037685
573.000000	0.037576
572.000000	0.037603
571.000000	0.037569
570.000000	0.037597
569.000000	0.037828
568.000000	0.037815
567.000000	0.038096
566.000000	0.037943
565.000000	0.037945
564.000000	0.037913
563.000000	0.038080
562.000000	0.038239
561.000000	0.037982
560.000000	0.037887
559.000000	0.038076
558.000000	0.038250
557.000000	0.038169
556.000000	0.038036
555.000000	0.038212
554.000000	0.038194
553.000000	0.038531
552.000000	0.038666
551.000000	0.038566
550.000000	0.038721
549.000000	0.038539
548.000000	0.038599
547.000000	0.038701
546.000000	0.038843
545.000000	0.038998
544.000000	0.038964
543.000000	0.039004
542.000000	0.038898
541.000000	0.039092
540.000000	0.039194
539.000000	0.039247
538.000000	0.039074
537.000000	0.039444
536.000000	0.039497
535.000000	0.039417
534.000000	0.039467
533.000000	0.039533
532.000000	0.039664
531.000000	0.039731
530.000000	0.039663
529.000000	0.039618
528.000000	0.039952
527.000000	0.040116
526.000000	0.040205
525.000000	0.040058
524.000000	0.040145
523.000000	0.040262
522.000000	0.040219
521.000000	0.040233
520.000000	0.040416
519.000000	0.040498
518.000000	0.040519
517.000000	0.040507
516.000000	0.040659
515.000000	0.040738
514.000000	0.040823
513.000000	0.040938
512.000000	0.041060
511.000000	0.041136
510.000000	0.041102
509.000000	0.041160
508.000000	0.041349
507.000000	0.041288
506.000000	0.041411
505.000000	0.041410
504.000000	0.041456
503.000000	0.041559
502.000000	0.041579
501.000000	0.041552
500.000000	0.041590
499.000000	0.041902
498.000000	0.042015
497.000000	0.041962
496.000000	0.041924
495.000000	0.041954
494.000000	0.042130
493.000000	0.042252
492.000000	0.042461
491.000000	0.042633
490.000000	0.042641
489.000000	0.042693
488.000000	0.042836
487.000000	0.043095
486.000000	0.043414
485.000000	0.043690
484.000000	0.043914
483.000000	0.044185
482.000000	0.044208
481.000000	0.044369
480.000000	0.044425
479.000000	0.044289
478.000000	0.044254
477.000000	0.044321
476.000000	0.044529
475.000000	0.044797
474.000000	0.044738
473.000000	0.044824
472.000000	0.045117
471.000000	0.045313
470.000000	0.045385
469.000000	0.045412
468.000000	0.045621
467.000000	0.045685
466.000000	0.045888
465.000000	0.046139
464.000000	0.046282
463.000000	0.046283
462.000000	0.046494
461.000000	0.046721
460.000000	0.047073
459.000000	0.047086
458.000000	0.047151
457.000000	0.047351
456.000000	0.047621
455.000000	0.047926
454.000000	0.047979
453.000000	0.048103
452.000000	0.048476
451.000000	0.048541
450.000000	0.048741
449.000000	0.049133
448.000000	0.049254
447.000000	0.049346
446.000000	0.049509
445.000000	0.049859
444.000000	0.050018
443.000000	0.050441
442.000000	0.050884
