PE UV       SUBTECH     SPECTRUM    ASCII       PEDS        4.00        	
-1	
Ki202b040810.Sample.Raw.asc	
10.8.2020	
11:02:07.00	
10.8.2020	
11:02:07.00	
Hermanni Kaartokallio	
	
200.000000	
1	
Lambda 650	
650N8121101	
PerkinElmer UV WinLab 6.0.2.0723 / 1.61.00 Lambda 650	
	
0	
0	
2	
0	
0	
UV/VIS	
1	
1	
1	
uv/vis/nir detector	
0	
0	
0	
0	
Fix	
 	
0	
0.24	
0	
0	
0	
 	
 	
 	
0	
 	
0	
319.2	
0	
Front	
100	
 	
 	
 	
0	
0	
0	
 	
0	
 	
 	
 	
0	
 	
 	
0	
0	
0	
0	
0	
 	
 	
 	
 	
0	
0	
#HDR	
-1	
-1	
#GR	
nm	
A	
1.0	
0.0	
800.000000	
-1.000000	
601	
8	
3.580725	
0.036823	
#DATA	
800.000000	0.079013
799.000000	0.079367
798.000000	0.079759
797.000000	0.080064
796.000000	0.080517
795.000000	0.080943
794.000000	0.081423
793.000000	0.081925
792.000000	0.082137
791.000000	0.082642
790.000000	0.083248
789.000000	0.083707
788.000000	0.084049
787.000000	0.084521
786.000000	0.085023
785.000000	0.085282
784.000000	0.085876
783.000000	0.086339
782.000000	0.086768
781.000000	0.087096
780.000000	0.087411
779.000000	0.087840
778.000000	0.088291
777.000000	0.088548
776.000000	0.088966
775.000000	0.089371
774.000000	0.089487
773.000000	0.089726
772.000000	0.090154
771.000000	0.090385
770.000000	0.090469
769.000000	0.090760
768.000000	0.090926
767.000000	0.091028
766.000000	0.091136
765.000000	0.091387
764.000000	0.091503
763.000000	0.091565
762.000000	0.091523
761.000000	0.091753
760.000000	0.091734
759.000000	0.091682
758.000000	0.091706
757.000000	0.091779
756.000000	0.091580
755.000000	0.091558
754.000000	0.091674
753.000000	0.091616
752.000000	0.091492
751.000000	0.091398
750.000000	0.091285
749.000000	0.091256
748.000000	0.091140
747.000000	0.091110
746.000000	0.091021
745.000000	0.090813
744.000000	0.090700
743.000000	0.090670
742.000000	0.090495
741.000000	0.090021
740.000000	0.089595
739.000000	0.089014
738.000000	0.088030
737.000000	0.086968
736.000000	0.085684
735.000000	0.084012
734.000000	0.081940
733.000000	0.079793
732.000000	0.077474
731.000000	0.074956
730.000000	0.072438
729.000000	0.070139
728.000000	0.068019
727.000000	0.066032
726.000000	0.064232
725.000000	0.062721
724.000000	0.061299
723.000000	0.059893
722.000000	0.058655
721.000000	0.057511
720.000000	0.056320
719.000000	0.055181
718.000000	0.054169
717.000000	0.053077
716.000000	0.051918
715.000000	0.050927
714.000000	0.050057
713.000000	0.049174
712.000000	0.048374
711.000000	0.047698
710.000000	0.047064
709.000000	0.046384
708.000000	0.045776
707.000000	0.045338
706.000000	0.044889
705.000000	0.044352
704.000000	0.043974
703.000000	0.043610
702.000000	0.043200
701.000000	0.042895
700.000000	0.042651
699.000000	0.042374
698.000000	0.041991
697.000000	0.041677
696.000000	0.041539
695.000000	0.041339
694.000000	0.041087
693.000000	0.041039
692.000000	0.041003
691.000000	0.040799
690.000000	0.040690
689.000000	0.040714
688.000000	0.040585
687.000000	0.040507
686.000000	0.040603
685.000000	0.040623
684.000000	0.040518
683.000000	0.040569
682.000000	0.040659
681.000000	0.040630
680.000000	0.040658
679.000000	0.040799
678.000000	0.040843
677.000000	0.040814
676.000000	0.040755
675.000000	0.040853
674.000000	0.040959
673.000000	0.041024
672.000000	0.041041
671.000000	0.041108
670.000000	0.041019
669.000000	0.040842
668.000000	0.041019
667.000000	0.041203
666.000000	0.041098
665.000000	0.041013
664.000000	0.040938
663.000000	0.040973
662.000000	0.040983
661.000000	0.040958
660.000000	0.040979
659.000000	0.040867
658.000000	0.040637
657.000000	0.040622
656.000000	0.040606
655.000000	0.040426
654.000000	0.040266
653.000000	0.040195
652.000000	0.039977
651.000000	0.039886
650.000000	0.039970
649.000000	0.040030
648.000000	0.039846
647.000000	0.039813
646.000000	0.039872
645.000000	0.039846
644.000000	0.039739
643.000000	0.039619
642.000000	0.039776
641.000000	0.039643
640.000000	0.039463
639.000000	0.039455
638.000000	0.039710
637.000000	0.039540
636.000000	0.039509
635.000000	0.039646
634.000000	0.039558
633.000000	0.039444
632.000000	0.039521
631.000000	0.039578
630.000000	0.039457
629.000000	0.039334
628.000000	0.039441
627.000000	0.039403
626.000000	0.039330
625.000000	0.039426
624.000000	0.039623
623.000000	0.039551
622.000000	0.039473
621.000000	0.039651
620.000000	0.039750
619.000000	0.039624
618.000000	0.039669
617.000000	0.039802
616.000000	0.039716
615.000000	0.039668
614.000000	0.039792
613.000000	0.039994
612.000000	0.039891
611.000000	0.039894
610.000000	0.039835
609.000000	0.040057
608.000000	0.039960
607.000000	0.039937
606.000000	0.040077
605.000000	0.039971
604.000000	0.039651
603.000000	0.039664
602.000000	0.039688
601.000000	0.039396
600.000000	0.039227
599.000000	0.039042
598.000000	0.038901
597.000000	0.038417
596.000000	0.038321
595.000000	0.038233
594.000000	0.038010
593.000000	0.037728
592.000000	0.037692
591.000000	0.037551
590.000000	0.037479
589.000000	0.037278
588.000000	0.037347
587.000000	0.037397
586.000000	0.037076
585.000000	0.037037
584.000000	0.037016
583.000000	0.037124
582.000000	0.036956
581.000000	0.037000
580.000000	0.037031
579.000000	0.036823
578.000000	0.036963
577.000000	0.037087
576.000000	0.037034
575.000000	0.036996
574.000000	0.037108
573.000000	0.037104
572.000000	0.037074
571.000000	0.037118
570.000000	0.037226
569.000000	0.037285
568.000000	0.037343
567.000000	0.037213
566.000000	0.037510
565.000000	0.037608
564.000000	0.037537
563.000000	0.037753
562.000000	0.037960
561.000000	0.037771
560.000000	0.037834
559.000000	0.038090
558.000000	0.038203
557.000000	0.038336
556.000000	0.038572
555.000000	0.038694
554.000000	0.038674
553.000000	0.038864
552.000000	0.039117
551.000000	0.039197
550.000000	0.039336
549.000000	0.039579
548.000000	0.039754
547.000000	0.039729
546.000000	0.039823
545.000000	0.040118
544.000000	0.040295
543.000000	0.040335
542.000000	0.040443
541.000000	0.040700
540.000000	0.040840
539.000000	0.040957
538.000000	0.041219
537.000000	0.041428
536.000000	0.041428
535.000000	0.041613
534.000000	0.041985
533.000000	0.042103
532.000000	0.042092
531.000000	0.042318
530.000000	0.042437
529.000000	0.042576
528.000000	0.042755
527.000000	0.043044
526.000000	0.043179
525.000000	0.043181
524.000000	0.043296
523.000000	0.043571
522.000000	0.043705
521.000000	0.043714
520.000000	0.043928
519.000000	0.044171
518.000000	0.044158
517.000000	0.044262
516.000000	0.044497
515.000000	0.044631
514.000000	0.044685
513.000000	0.044759
512.000000	0.044948
511.000000	0.045065
510.000000	0.045092
509.000000	0.045223
508.000000	0.045322
507.000000	0.045265
506.000000	0.045358
505.000000	0.045637
504.000000	0.045791
503.000000	0.045816
502.000000	0.046002
501.000000	0.046097
500.000000	0.046090
499.000000	0.046238
498.000000	0.046457
497.000000	0.046599
496.000000	0.046680
495.000000	0.046846
494.000000	0.047066
493.000000	0.047202
492.000000	0.047287
491.000000	0.047473
490.000000	0.047708
489.000000	0.047798
488.000000	0.047977
487.000000	0.048295
486.000000	0.048388
485.000000	0.048454
484.000000	0.048683
483.000000	0.048876
482.000000	0.048991
481.000000	0.049160
480.000000	0.049411
479.000000	0.049625
478.000000	0.049792
477.000000	0.049933
476.000000	0.050225
475.000000	0.050498
474.000000	0.050636
473.000000	0.050950
472.000000	0.051251
471.000000	0.051389
470.000000	0.051562
469.000000	0.051971
468.000000	0.052294
467.000000	0.052512
466.000000	0.052761
465.000000	0.053134
464.000000	0.053431
