PE UV       SUBTECH     SPECTRUM    ASCII       PEDS        4.00        	
-1	
TV202A310810.Sample.Raw.asc	
10.9.2003	
11:12:45.00	
10.9.2003	
11:12:45.00	
Hermanni Kaartokallio	
	
200.000000	
1	
Lambda 650	
650N8121101	
PerkinElmer UV WinLab 6.0.2.0723 / 1.61.00 Lambda 650	
	
0	
0	
2	
0	
0	
UV/VIS	
1	
1	
1	
uv/vis/nir detector	
0	
0	
0	
0	
Fix	
 	
0	
0.24	
0	
0	
0	
 	
 	
 	
0	
 	
0	
319.2	
0	
Front	
100	
 	
 	
 	
0	
0	
0	
 	
0	
 	
 	
 	
0	
 	
 	
0	
0	
0	
0	
0	
 	
 	
 	
 	
0	
0	
#HDR	
-1	
-1	
#GR	
nm	
A	
1.0	
0.0	
800.000000	
-1.000000	
601	
8	
3.531598	
0.036190	
#DATA	
800.000000	0.078358
799.000000	0.078969
798.000000	0.079574
797.000000	0.079821
796.000000	0.080043
795.000000	0.080691
794.000000	0.081029
793.000000	0.081382
792.000000	0.081900
791.000000	0.082470
790.000000	0.082910
789.000000	0.083180
788.000000	0.083811
787.000000	0.084312
786.000000	0.084521
785.000000	0.084930
784.000000	0.085547
783.000000	0.085937
782.000000	0.086171
781.000000	0.086632
780.000000	0.087034
779.000000	0.087250
778.000000	0.087582
777.000000	0.087965
776.000000	0.088263
775.000000	0.088414
774.000000	0.088570
773.000000	0.088790
772.000000	0.089158
771.000000	0.089154
770.000000	0.089447
769.000000	0.089638
768.000000	0.089547
767.000000	0.089576
766.000000	0.089965
765.000000	0.090143
764.000000	0.090079
763.000000	0.090203
762.000000	0.090127
761.000000	0.090114
760.000000	0.090173
759.000000	0.090296
758.000000	0.090325
757.000000	0.090127
756.000000	0.089998
755.000000	0.090142
754.000000	0.090139
753.000000	0.090084
752.000000	0.090105
751.000000	0.090156
750.000000	0.089996
749.000000	0.089956
748.000000	0.090101
747.000000	0.090155
746.000000	0.090020
745.000000	0.089893
744.000000	0.089925
743.000000	0.089739
742.000000	0.089587
741.000000	0.089345
740.000000	0.088976
739.000000	0.088191
738.000000	0.087308
737.000000	0.086315
736.000000	0.085060
735.000000	0.083317
734.000000	0.081325
733.000000	0.079160
732.000000	0.076540
731.000000	0.073997
730.000000	0.071608
729.000000	0.069197
728.000000	0.066943
727.000000	0.065006
726.000000	0.063381
725.000000	0.061921
724.000000	0.060552
723.000000	0.059233
722.000000	0.058080
721.000000	0.056728
720.000000	0.055449
719.000000	0.054470
718.000000	0.053397
717.000000	0.052288
716.000000	0.051315
715.000000	0.050358
714.000000	0.049326
713.000000	0.048372
712.000000	0.047656
711.000000	0.046921
710.000000	0.046179
709.000000	0.045530
708.000000	0.044958
707.000000	0.044453
706.000000	0.043923
705.000000	0.043468
704.000000	0.043063
703.000000	0.042553
702.000000	0.042115
701.000000	0.041912
700.000000	0.041653
699.000000	0.041270
698.000000	0.041031
697.000000	0.040784
696.000000	0.040430
695.000000	0.040228
694.000000	0.040176
693.000000	0.040073
692.000000	0.039896
691.000000	0.039680
690.000000	0.039613
689.000000	0.039638
688.000000	0.039645
687.000000	0.039673
686.000000	0.039699
685.000000	0.039650
684.000000	0.039725
683.000000	0.039863
682.000000	0.039790
681.000000	0.039749
680.000000	0.039952
679.000000	0.040101
678.000000	0.040123
677.000000	0.040206
676.000000	0.040261
675.000000	0.040298
674.000000	0.040290
673.000000	0.040406
672.000000	0.040547
671.000000	0.040518
670.000000	0.040499
669.000000	0.040541
668.000000	0.040656
667.000000	0.040613
666.000000	0.040666
665.000000	0.040784
664.000000	0.040666
663.000000	0.040557
662.000000	0.040633
661.000000	0.040636
660.000000	0.040516
659.000000	0.040411
658.000000	0.040348
657.000000	0.040214
656.000000	0.040045
655.000000	0.039915
654.000000	0.039799
653.000000	0.039693
652.000000	0.039516
651.000000	0.039436
650.000000	0.039497
649.000000	0.039347
648.000000	0.039232
647.000000	0.039278
646.000000	0.039401
645.000000	0.039193
644.000000	0.039177
643.000000	0.039152
642.000000	0.039001
641.000000	0.038933
640.000000	0.038937
639.000000	0.038895
638.000000	0.038766
637.000000	0.038839
636.000000	0.038777
635.000000	0.038684
634.000000	0.038506
633.000000	0.038520
632.000000	0.038591
631.000000	0.038516
630.000000	0.038428
629.000000	0.038489
628.000000	0.038259
627.000000	0.038185
626.000000	0.038253
625.000000	0.038413
624.000000	0.038297
623.000000	0.038234
622.000000	0.038174
621.000000	0.038280
620.000000	0.038305
619.000000	0.038255
618.000000	0.038348
617.000000	0.038363
616.000000	0.038156
615.000000	0.038218
614.000000	0.038439
613.000000	0.038425
612.000000	0.038362
611.000000	0.038403
610.000000	0.038468
609.000000	0.038418
608.000000	0.038434
607.000000	0.038508
606.000000	0.038487
605.000000	0.038441
604.000000	0.038364
603.000000	0.038410
602.000000	0.038312
