PE UV       SUBTECH     SPECTRUM    ASCII       PEDS        4.00        	
-1	
TV301B021110.Sample.Raw.asc	
10.11.2012	
12:22:16.00	
10.11.2012	
12:22:16.00	
Hermanni Kaartokallio	
	
200.000000	
1	
Lambda 650	
650N8121101	
PerkinElmer UV WinLab 6.0.2.0723 / 1.61.00 Lambda 650	
	
0	
0	
2	
0	
0	
UV/VIS	
1	
1	
1	
uv/vis/nir detector	
0	
0	
0	
0	
Fix	
 	
0	
0.24	
0	
0	
0	
 	
 	
 	
0	
 	
0	
319.2	
0	
Front	
100	
 	
 	
 	
0	
0	
0	
 	
0	
 	
 	
 	
0	
 	
 	
0	
0	
0	
0	
0	
 	
 	
 	
 	
0	
0	
#HDR	
-1	
-1	
#GR	
nm	
A	
1.0	
0.0	
800.000000	
-1.000000	
601	
8	
3.571305	
0.035739	
#DATA	
800.000000	0.078259
799.000000	0.078744
798.000000	0.079365
797.000000	0.079653
796.000000	0.079907
795.000000	0.080386
794.000000	0.080841
793.000000	0.081294
792.000000	0.081579
791.000000	0.082170
790.000000	0.082629
789.000000	0.082892
788.000000	0.083271
787.000000	0.083807
786.000000	0.084007
785.000000	0.084502
784.000000	0.084967
783.000000	0.085404
782.000000	0.085640
781.000000	0.086103
780.000000	0.086507
779.000000	0.086817
778.000000	0.086936
777.000000	0.087258
776.000000	0.087568
775.000000	0.087775
774.000000	0.087943
773.000000	0.088333
772.000000	0.088554
771.000000	0.088641
770.000000	0.088810
769.000000	0.088957
768.000000	0.089094
767.000000	0.089135
766.000000	0.089243
765.000000	0.089446
764.000000	0.089411
763.000000	0.089399
762.000000	0.089524
761.000000	0.089644
760.000000	0.089579
759.000000	0.089483
758.000000	0.089581
757.000000	0.089579
756.000000	0.089535
755.000000	0.089634
754.000000	0.089624
753.000000	0.089465
752.000000	0.089479
751.000000	0.089584
750.000000	0.089543
749.000000	0.089471
748.000000	0.089460
747.000000	0.089383
746.000000	0.089257
745.000000	0.089218
744.000000	0.089276
743.000000	0.089094
742.000000	0.088817
741.000000	0.088573
740.000000	0.088307
739.000000	0.087671
738.000000	0.086807
737.000000	0.085851
736.000000	0.084554
735.000000	0.082788
734.000000	0.080882
733.000000	0.078855
732.000000	0.076540
731.000000	0.073891
730.000000	0.071297
729.000000	0.068948
728.000000	0.066751
727.000000	0.064798
726.000000	0.063159
725.000000	0.061685
724.000000	0.060192
723.000000	0.058835
722.000000	0.057705
721.000000	0.056501
720.000000	0.055212
719.000000	0.054095
718.000000	0.053062
717.000000	0.052017
716.000000	0.050931
715.000000	0.049952
714.000000	0.049074
713.000000	0.048173
712.000000	0.047356
711.000000	0.046634
710.000000	0.045831
709.000000	0.045103
708.000000	0.044572
707.000000	0.044147
706.000000	0.043582
705.000000	0.043052
704.000000	0.042661
703.000000	0.042231
702.000000	0.041854
701.000000	0.041547
700.000000	0.041253
699.000000	0.040974
698.000000	0.040628
697.000000	0.040357
696.000000	0.040233
695.000000	0.039999
694.000000	0.039799
693.000000	0.039770
692.000000	0.039698
691.000000	0.039519
690.000000	0.039441
689.000000	0.039433
688.000000	0.039325
687.000000	0.039460
686.000000	0.039616
685.000000	0.039536
684.000000	0.039417
683.000000	0.039442
682.000000	0.039563
681.000000	0.039603
680.000000	0.039635
679.000000	0.039722
678.000000	0.039738
677.000000	0.039718
676.000000	0.039814
675.000000	0.039981
674.000000	0.040080
673.000000	0.040038
672.000000	0.040090
671.000000	0.040230
670.000000	0.040229
669.000000	0.040296
668.000000	0.040396
667.000000	0.040387
666.000000	0.040376
665.000000	0.040363
664.000000	0.040383
663.000000	0.040397
662.000000	0.040378
661.000000	0.040341
660.000000	0.040263
659.000000	0.040109
658.000000	0.040027
657.000000	0.040009
656.000000	0.039872
655.000000	0.039605
654.000000	0.039485
653.000000	0.039448
652.000000	0.039345
651.000000	0.039258
650.000000	0.039279
649.000000	0.039298
648.000000	0.039136
647.000000	0.038983
646.000000	0.038994
645.000000	0.038959
644.000000	0.038847
643.000000	0.038785
642.000000	0.038721
641.000000	0.038653
640.000000	0.038578
639.000000	0.038540
638.000000	0.038653
637.000000	0.038468
636.000000	0.038380
635.000000	0.038416
634.000000	0.038307
633.000000	0.038166
632.000000	0.038176
631.000000	0.038137
630.000000	0.037960
629.000000	0.037836
628.000000	0.037999
627.000000	0.037845
626.000000	0.037753
625.000000	0.037761
624.000000	0.037906
623.000000	0.037826
622.000000	0.037755
621.000000	0.037801
620.000000	0.037909
619.000000	0.037776
618.000000	0.037803
617.000000	0.037924
616.000000	0.037959
615.000000	0.037810
614.000000	0.038072
613.000000	0.038018
612.000000	0.037988
611.000000	0.037931
610.000000	0.038054
609.000000	0.038106
608.000000	0.038023
607.000000	0.037996
606.000000	0.038017
605.000000	0.038084
604.000000	0.037844
603.000000	0.038005
602.000000	0.037955
601.000000	0.037716
600.000000	0.037501
599.000000	0.037414
598.000000	0.037188
597.000000	0.036867
596.000000	0.036671
595.000000	0.036550
594.000000	0.036441
593.000000	0.036290
592.000000	0.036300
591.000000	0.036358
590.000000	0.036277
589.000000	0.036043
588.000000	0.036168
587.000000	0.036285
586.000000	0.036177
585.000000	0.035887
584.000000	0.036071
583.000000	0.036190
582.000000	0.036034
581.000000	0.036061
580.000000	0.036007
579.000000	0.035802
578.000000	0.035739
577.000000	0.036015
576.000000	0.036198
575.000000	0.035985
574.000000	0.036090
573.000000	0.036170
572.000000	0.036126
571.000000	0.036186
570.000000	0.036289
569.000000	0.036476
568.000000	0.036588
567.000000	0.036521
566.000000	0.036575
565.000000	0.036848
564.000000	0.036834
563.000000	0.036934
562.000000	0.037136
561.000000	0.037078
560.000000	0.037174
559.000000	0.037390
558.000000	0.037559
557.000000	0.037577
556.000000	0.037663
555.000000	0.037842
554.000000	0.037930
553.000000	0.038091
552.000000	0.038212
551.000000	0.038400
550.000000	0.038481
549.000000	0.038575
548.000000	0.038724
547.000000	0.038806
546.000000	0.038892
545.000000	0.039014
544.000000	0.039174
543.000000	0.039270
542.000000	0.039364
541.000000	0.039613
540.000000	0.039658
539.000000	0.039751
538.000000	0.039857
537.000000	0.039926
536.000000	0.040061
535.000000	0.040193
534.000000	0.040322
533.000000	0.040475
532.000000	0.040587
531.000000	0.040696
530.000000	0.040843
529.000000	0.041042
528.000000	0.041051
527.000000	0.041171
526.000000	0.041389
525.000000	0.041478
524.000000	0.041540
523.000000	0.041784
522.000000	0.041995
521.000000	0.042090
520.000000	0.042142
519.000000	0.042329
518.000000	0.042505
517.000000	0.042603
516.000000	0.042752
515.000000	0.042934
514.000000	0.043010
513.000000	0.043064
512.000000	0.043236
511.000000	0.043401
510.000000	0.043482
509.000000	0.043547
508.000000	0.043661
507.000000	0.043832
506.000000	0.043974
505.000000	0.044113
504.000000	0.044242
503.000000	0.044343
502.000000	0.044493
501.000000	0.044674
500.000000	0.044907
499.000000	0.045101
498.000000	0.045196
497.000000	0.045380
496.000000	0.045583
495.000000	0.045721
494.000000	0.046001
493.000000	0.046209
492.000000	0.046335
491.000000	0.046508
490.000000	0.046742
489.000000	0.046943
488.000000	0.047096
487.000000	0.047254
486.000000	0.047412
485.000000	0.047651
484.000000	0.047833
483.000000	0.048015
482.000000	0.048209
481.000000	0.048439
480.000000	0.048601
479.000000	0.048795
478.000000	0.049075
477.000000	0.049285
476.000000	0.049509
475.000000	0.049814
474.000000	0.050047
473.000000	0.050226
472.000000	0.050471
471.000000	0.050852
470.000000	0.051309
469.000000	0.051618
468.000000	0.051927
467.000000	0.052192
466.000000	0.052481
465.000000	0.052711
464.000000	0.053138
463.000000	0.053475
462.000000	0.053717
461.000000	0.054013
460.000000	0.054364
459.000000	0.054679
458.000000	0.055038
457.000000	0.055387
456.000000	0.055750
455.000000	0.056083
454.000000	0.056450
453.000000	0.056763
452.000000	0.057208
451.000000	0.057686
450.000000	0.058091
449.000000	0.058444
448.000000	0.058838
447.000000	0.059422
446.000000	0.059736
445.000000	0.060205
444.000000	0.060712
443.000000	0.061142
442.000000	0.061601
441.000000	0.062171
440.000000	0.062665
439.000000	0.063172
438.000000	0.063659
437.000000	0.064208
436.000000	0.064715
435.000000	0.065236
434.000000	0.065898
433.000000	0.066590
432.000000	0.067139
431.000000	0.067634
430.000000	0.068255
429.000000	0.068819
428.000000	0.069487
427.000000	0.070225
426.000000	0.070785
425.000000	0.071547
424.000000	0.072229
423.000000	0.072869
422.000000	0.073581
421.000000	0.074251
420.000000	0.075072
419.000000	0.075875
418.000000	0.076586
417.000000	0.077348
416.000000	0.078327
415.000000	0.079188
414.000000	0.079803
413.000000	0.080576
412.000000	0.081440
411.000000	0.082241
410.000000	0.083153
409.000000	0.083994
408.000000	0.084976
407.000000	0.085791
406.000000	0.086691
405.000000	0.087790
404.000000	0.088856
403.000000	0.089567
402.000000	0.090594
401.000000	0.091697
400.000000	0.092587
399.000000	0.093766
398.000000	0.094838
397.000000	0.095872
396.000000	0.097004
395.000000	0.098165
394.000000	0.099305
393.000000	0.100485
392.000000	0.101766
391.000000	0.102933
390.000000	0.104243
389.000000	0.105504
388.000000	0.106720
387.000000	0.108061
386.000000	0.109395
385.000000	0.110864
384.000000	0.112182
383.000000	0.113686
382.000000	0.115237
381.000000	0.116771
380.000000	0.118263
379.000000	0.119856
378.000000	0.121592
377.000000	0.123039
376.000000	0.124874
375.000000	0.126445
374.000000	0.128081
373.000000	0.129839
372.000000	0.131640
371.000000	0.133503
370.000000	0.135386
369.000000	0.137204
368.000000	0.139113
367.000000	0.141083
366.000000	0.142949
365.000000	0.145013
364.000000	0.147085
363.000000	0.149129
362.000000	0.151304
361.000000	0.153389
360.000000	0.155693
359.000000	0.157920
358.000000	0.160269
357.000000	0.162542
356.000000	0.164841
355.000000	0.167225
354.000000	0.169710
353.000000	0.172296
352.000000	0.174721
351.000000	0.177083
350.000000	0.179727
349.000000	0.182398
348.000000	0.185174
347.000000	0.187841
346.000000	0.190701
345.000000	0.193483
344.000000	0.196315
343.000000	0.199294
342.000000	0.202380
341.000000	0.205402
340.000000	0.208435
339.000000	0.211697
338.000000	0.214985
337.000000	0.218212
