PE UV       SUBTECH     SPECTRUM    ASCII       PEDS        4.00        	
-1	
TV301A021110.Sample.Raw.asc	
10.11.2012	
13:03:14.00	
10.11.2012	
13:03:14.00	
Hermanni Kaartokallio	
	
200.000000	
1	
Lambda 650	
650N8121101	
PerkinElmer UV WinLab 6.0.2.0723 / 1.61.00 Lambda 650	
	
0	
0	
2	
0	
0	
UV/VIS	
1	
1	
1	
uv/vis/nir detector	
0	
0	
0	
0	
Fix	
 	
0	
0.24	
0	
0	
0	
 	
 	
 	
0	
 	
0	
319.2	
0	
Front	
100	
 	
 	
 	
0	
0	
0	
 	
0	
 	
 	
 	
0	
 	
 	
0	
0	
0	
0	
0	
 	
 	
 	
 	
0	
0	
#HDR	
-1	
-1	
#GR	
nm	
A	
1.0	
0.0	
800.000000	
-1.000000	
601	
8	
3.713363	
0.034421	
#DATA	
800.000000	0.078083
799.000000	0.078550
798.000000	0.079193
797.000000	0.079360
796.000000	0.079719
795.000000	0.080288
794.000000	0.080704
793.000000	0.081044
792.000000	0.081721
791.000000	0.081884
790.000000	0.082529
789.000000	0.082804
788.000000	0.083190
787.000000	0.083739
786.000000	0.084142
785.000000	0.084340
784.000000	0.084930
783.000000	0.085292
782.000000	0.085729
781.000000	0.086232
780.000000	0.086792
779.000000	0.086847
778.000000	0.087090
777.000000	0.087522
776.000000	0.087805
775.000000	0.087933
774.000000	0.088247
773.000000	0.088489
772.000000	0.088665
771.000000	0.088774
770.000000	0.088995
769.000000	0.089305
768.000000	0.089491
767.000000	0.089441
766.000000	0.089553
765.000000	0.089584
764.000000	0.089371
763.000000	0.089541
762.000000	0.089828
761.000000	0.089703
760.000000	0.089694
759.000000	0.089652
758.000000	0.089732
757.000000	0.089811
756.000000	0.089818
755.000000	0.089675
754.000000	0.089649
753.000000	0.089588
752.000000	0.089633
751.000000	0.089702
750.000000	0.089748
749.000000	0.089591
748.000000	0.089572
747.000000	0.089507
746.000000	0.089385
745.000000	0.089463
744.000000	0.089524
743.000000	0.089263
742.000000	0.088985
741.000000	0.088690
740.000000	0.088356
739.000000	0.087802
738.000000	0.087013
737.000000	0.085930
736.000000	0.084658
735.000000	0.082929
734.000000	0.080970
733.000000	0.078908
732.000000	0.076555
731.000000	0.073813
730.000000	0.071249
729.000000	0.068841
728.000000	0.066574
727.000000	0.064704
726.000000	0.063100
725.000000	0.061441
724.000000	0.059940
723.000000	0.058599
722.000000	0.057448
721.000000	0.056281
720.000000	0.055063
719.000000	0.053815
718.000000	0.052784
717.000000	0.051666
716.000000	0.050580
715.000000	0.049721
714.000000	0.048772
713.000000	0.047686
712.000000	0.046876
711.000000	0.046192
710.000000	0.045450
709.000000	0.044770
708.000000	0.044221
707.000000	0.043592
706.000000	0.042980
705.000000	0.042497
704.000000	0.042107
703.000000	0.041763
702.000000	0.041361
701.000000	0.040977
700.000000	0.040688
699.000000	0.040354
698.000000	0.040030
697.000000	0.039904
696.000000	0.039732
695.000000	0.039418
694.000000	0.039217
693.000000	0.039192
692.000000	0.039104
691.000000	0.039001
690.000000	0.038876
689.000000	0.038711
688.000000	0.038735
687.000000	0.038855
686.000000	0.038932
685.000000	0.038801
684.000000	0.038683
683.000000	0.038793
