PE UV       SUBTECH     SPECTRUM    ASCII       PEDS        4.00        	
-1	
TV304A021110.Sample.Raw.asc	
10.11.2012	
12:47:17.00	
10.11.2012	
12:47:17.00	
Hermanni Kaartokallio	
	
200.000000	
1	
Lambda 650	
650N8121101	
PerkinElmer UV WinLab 6.0.2.0723 / 1.61.00 Lambda 650	
	
0	
0	
2	
0	
0	
UV/VIS	
1	
1	
1	
uv/vis/nir detector	
0	
0	
0	
0	
Fix	
 	
0	
0.24	
0	
0	
0	
 	
 	
 	
0	
 	
0	
319.2	
0	
Front	
100	
 	
 	
 	
0	
0	
0	
 	
0	
 	
 	
 	
0	
 	
 	
0	
0	
0	
0	
0	
 	
 	
 	
 	
0	
0	
#HDR	
-1	
-1	
#GR	
nm	
A	
1.0	
0.0	
800.000000	
-1.000000	
601	
8	
3.675183	
0.032759	
#DATA	
800.000000	0.078022
799.000000	0.078517
798.000000	0.079022
797.000000	0.079493
796.000000	0.079713
795.000000	0.080188
794.000000	0.080555
793.000000	0.081056
792.000000	0.081545
791.000000	0.082026
790.000000	0.082479
789.000000	0.082849
788.000000	0.083195
787.000000	0.083890
786.000000	0.083915
785.000000	0.084322
784.000000	0.084834
783.000000	0.085160
782.000000	0.085601
781.000000	0.086079
780.000000	0.086402
779.000000	0.086645
778.000000	0.086982
777.000000	0.087200
776.000000	0.087488
775.000000	0.087831
774.000000	0.088076
773.000000	0.088303
772.000000	0.088446
771.000000	0.088541
770.000000	0.088717
769.000000	0.088867
768.000000	0.089029
767.000000	0.089131
766.000000	0.089211
765.000000	0.089257
764.000000	0.089219
763.000000	0.089334
762.000000	0.089401
761.000000	0.089512
760.000000	0.089509
759.000000	0.089400
758.000000	0.089372
757.000000	0.089415
756.000000	0.089359
755.000000	0.089450
754.000000	0.089370
753.000000	0.089327
752.000000	0.089358
751.000000	0.089356
750.000000	0.089438
749.000000	0.089439
748.000000	0.089263
747.000000	0.089088
746.000000	0.089032
745.000000	0.089025
744.000000	0.088970
743.000000	0.088816
742.000000	0.088584
741.000000	0.088296
740.000000	0.087860
739.000000	0.087285
738.000000	0.086534
737.000000	0.085516
736.000000	0.084066
735.000000	0.082368
734.000000	0.080471
733.000000	0.078299
