PE UV       SUBTECH     SPECTRUM    ASCII       PEDS        4.00        	
-1	
KY010M040510_1CM_CELL.Sample.Raw.asc	
10.10.2015	
14:56:45.00	
10.10.2015	
14:56:45.00	
Hermanni Kaartokallio	
	
200.000000	
1	
Lambda 650	
650N8121101	
PerkinElmer UV WinLab 6.0.2.0723 / 1.61.00 Lambda 650	
	
0	
0	
2	
0	
0	
UV/VIS	
1	
1	
1	
uv/vis/nir detector	
0	
0	
0	
0	
Fix	
 	
0	
0.24	
0	
0	
0	
 	
 	
 	
0	
 	
0	
319.2	
0	
Front	
100	
 	
 	
 	
0	
0	
0	
 	
0	
 	
 	
 	
0	
 	
 	
0	
0	
0	
0	
0	
 	
 	
 	
 	
0	
0	
#HDR	
-1	
-1	
#GR	
nm	
A	
1.0	
0.0	
800.000000	
-1.000000	
601	
8	
2.313621	
0.032987	
#DATA	
800.000000	0.043535
799.000000	0.043471
798.000000	0.043941
797.000000	0.044002
796.000000	0.044075
795.000000	0.044114
794.000000	0.044111
793.000000	0.044264
792.000000	0.044320
791.000000	0.044220
790.000000	0.044472
789.000000	0.044228
788.000000	0.044268
787.000000	0.044249
786.000000	0.044466
785.000000	0.044529
784.000000	0.044658
783.000000	0.044667
782.000000	0.044771
781.000000	0.044731
780.000000	0.044795
779.000000	0.044750
778.000000	0.044889
777.000000	0.044726
776.000000	0.044661
775.000000	0.044687
774.000000	0.044726
773.000000	0.044413
772.000000	0.044603
771.000000	0.044484
770.000000	0.044328
769.000000	0.044297
768.000000	0.044387
767.000000	0.044059
766.000000	0.044135
765.000000	0.043996
764.000000	0.044099
763.000000	0.044024
762.000000	0.044022
761.000000	0.043794
760.000000	0.043869
759.000000	0.043852
758.000000	0.043879
757.000000	0.043993
756.000000	0.044086
755.000000	0.044030
754.000000	0.044220
753.000000	0.044309
752.000000	0.044338
751.000000	0.044426
750.000000	0.044720
749.000000	0.044716
748.000000	0.044890
747.000000	0.044864
746.000000	0.044823
745.000000	0.044949
744.000000	0.045099
743.000000	0.044968
742.000000	0.045038
741.000000	0.044882
740.000000	0.044804
739.000000	0.044699
738.000000	0.044501
737.000000	0.044220
736.000000	0.043957
735.000000	0.043451
734.000000	0.043068
733.000000	0.042621
732.000000	0.042074
731.000000	0.041365
730.000000	0.040860
729.000000	0.040231
728.000000	0.039802
727.000000	0.039478
726.000000	0.039124
725.000000	0.038741
724.000000	0.038581
723.000000	0.038277
722.000000	0.037967
721.000000	0.037783
720.000000	0.037553
719.000000	0.037235
718.000000	0.036997
717.000000	0.036675
716.000000	0.036436
715.000000	0.036205
714.000000	0.035911
713.000000	0.035691
712.000000	0.035514
711.000000	0.035188
710.000000	0.034928
709.000000	0.034715
708.000000	0.034515
707.000000	0.034320
706.000000	0.034145
705.000000	0.033895
704.000000	0.033718
703.000000	0.033649
702.000000	0.033546
701.000000	0.033496
700.000000	0.033392
699.000000	0.033176
698.000000	0.033075
697.000000	0.033045
696.000000	0.032987
695.000000	0.033003
694.000000	0.033045
693.000000	0.033024
692.000000	0.033040
691.000000	0.033160
690.000000	0.033230
689.000000	0.033274
688.000000	0.033453
687.000000	0.033554
686.000000	0.033657
685.000000	0.033649
684.000000	0.033680
683.000000	0.033842
682.000000	0.034020
681.000000	0.034124
680.000000	0.034292
679.000000	0.034415
678.000000	0.034393
677.000000	0.034518
676.000000	0.034768
675.000000	0.034838
674.000000	0.035040
673.000000	0.035099
672.000000	0.035175
671.000000	0.035194
670.000000	0.035286
669.000000	0.035274
668.000000	0.035252
667.000000	0.035073
666.000000	0.035007
665.000000	0.035017
664.000000	0.035049
663.000000	0.034937
662.000000	0.034908
661.000000	0.034870
660.000000	0.034785
659.000000	0.034639
