PE UV       SUBTECH     SPECTRUM    ASCII       PEDS        4.00        	
-1	
KY303B201019_1CM_CELL.Sample.Raw.asc	
10.10.2029	
09:27:51.00	
10.10.2029	
09:27:51.00	
Hermanni Kaartokallio	
	
200.000000	
1	
Lambda 650	
650N8121101	
PerkinElmer UV WinLab 6.0.2.0723 / 1.61.00 Lambda 650	
	
0	
0	
2	
0	
0	
UV/VIS	
1	
1	
1	
150mm sphere / downward view	
0	
0	
0	
0	
Fix	
 	
0	
0.24	
0	
0	
0	
 	
 	
 	
0	
 	
0	
319.2	
0	
Front	
100	
 	
 	
 	
0	
0	
0	
 	
0	
 	
 	
 	
0	
 	
 	
0	
0	
0	
0	
0	
 	
 	
 	
 	
0	
0	
#HDR	
-1	
-1	
#GR	
nm	
A	
1.0	
0.0	
800.000000	
-1.000000	
601	
8	
1.768103	
0.033546	
#DATA	
800.000000	0.040823
799.000000	0.040885
798.000000	0.040923
797.000000	0.041286
796.000000	0.041367
795.000000	0.041171
794.000000	0.041588
793.000000	0.041805
792.000000	0.041893
791.000000	0.042148
790.000000	0.042190
789.000000	0.041844
788.000000	0.041884
787.000000	0.042218
786.000000	0.043031
785.000000	0.042697
784.000000	0.042321
783.000000	0.042157
782.000000	0.042843
781.000000	0.042886
780.000000	0.042488
779.000000	0.042966
778.000000	0.042807
777.000000	0.043341
776.000000	0.043216
775.000000	0.042937
774.000000	0.043162
773.000000	0.043576
772.000000	0.043322
771.000000	0.043272
770.000000	0.043621
769.000000	0.043546
768.000000	0.043653
767.000000	0.043398
766.000000	0.043432
765.000000	0.044027
764.000000	0.043727
763.000000	0.043283
762.000000	0.043699
761.000000	0.043617
760.000000	0.043735
759.000000	0.043626
758.000000	0.043423
757.000000	0.043635
756.000000	0.043779
755.000000	0.043793
754.000000	0.043867
753.000000	0.043836
752.000000	0.043668
751.000000	0.043578
750.000000	0.043759
749.000000	0.043657
748.000000	0.043589
747.000000	0.043740
746.000000	0.043414
745.000000	0.043519
744.000000	0.043858
743.000000	0.043631
742.000000	0.043779
741.000000	0.043498
740.000000	0.043212
739.000000	0.042992
738.000000	0.043191
737.000000	0.042892
736.000000	0.042400
735.000000	0.042161
734.000000	0.042041
733.000000	0.041534
732.000000	0.041180
731.000000	0.040533
730.000000	0.039917
729.000000	0.039471
728.000000	0.039062
727.000000	0.038674
726.000000	0.038384
725.000000	0.038329
724.000000	0.037955
723.000000	0.037517
722.000000	0.037250
721.000000	0.037023
720.000000	0.036752
719.000000	0.036402
718.000000	0.036456
717.000000	0.036598
716.000000	0.036427
715.000000	0.036161
714.000000	0.035904
713.000000	0.035612
712.000000	0.035537
711.000000	0.035485
710.000000	0.035453
709.000000	0.035354
708.000000	0.035270
707.000000	0.035249
706.000000	0.035219
705.000000	0.034976
704.000000	0.034777
703.000000	0.034613
702.000000	0.034381
701.000000	0.034498
700.000000	0.034673
699.000000	0.034596
698.000000	0.034391
697.000000	0.034263
696.000000	0.034141
695.000000	0.034182
694.000000	0.034309
693.000000	0.034235
692.000000	0.034011
691.000000	0.033964
690.000000	0.033973
689.000000	0.034071
688.000000	0.033997
687.000000	0.033884
686.000000	0.033887
685.000000	0.033706
684.000000	0.033795
683.000000	0.033913
682.000000	0.033934
681.000000	0.033792
680.000000	0.033811
679.000000	0.033996
678.000000	0.034004
677.000000	0.033999
676.000000	0.033849
675.000000	0.033730
674.000000	0.033915
673.000000	0.034014
672.000000	0.033980
671.000000	0.033942
670.000000	0.034041
669.000000	0.033907
668.000000	0.033933
667.000000	0.033888
666.000000	0.033877
665.000000	0.034090
664.000000	0.033944
663.000000	0.034002
662.000000	0.033954
661.000000	0.033968
660.000000	0.033953
659.000000	0.033834
658.000000	0.033753
657.000000	0.033841
656.000000	0.033808
655.000000	0.033904
654.000000	0.033833
653.000000	0.033710
652.000000	0.033693
651.000000	0.033765
650.000000	0.033553
649.000000	0.033680
648.000000	0.033784
647.000000	0.033703
646.000000	0.033795
645.000000	0.033696
644.000000	0.033777
643.000000	0.033655
642.000000	0.033686
641.000000	0.033610
640.000000	0.033724
639.000000	0.033704
638.000000	0.033710
637.000000	0.033772
636.000000	0.033685
635.000000	0.033837
634.000000	0.033653
633.000000	0.033628
632.000000	0.033883
631.000000	0.033774
630.000000	0.033768
629.000000	0.033912
628.000000	0.033704
627.000000	0.033795
626.000000	0.033872
625.000000	0.033764
624.000000	0.033819
623.000000	0.033813
622.000000	0.033967
621.000000	0.033749
620.000000	0.033560
619.000000	0.033673
618.000000	0.033852
617.000000	0.033772
616.000000	0.033798
615.000000	0.033908
614.000000	0.033831
613.000000	0.033891
612.000000	0.033757
611.000000	0.034019
610.000000	0.034101
609.000000	0.033874
608.000000	0.033855
607.000000	0.033958
606.000000	0.033955
605.000000	0.034060
604.000000	0.034001
603.000000	0.033986
602.000000	0.033943
601.000000	0.033898
600.000000	0.033991
599.000000	0.033899
598.000000	0.033714
597.000000	0.033972
596.000000	0.033766
595.000000	0.033859
594.000000	0.033631
593.000000	0.033696
592.000000	0.033701
591.000000	0.033726
590.000000	0.033877
589.000000	0.033767
588.000000	0.033722
587.000000	0.033664
586.000000	0.033789
585.000000	0.033756
584.000000	0.033546
583.000000	0.033704
582.000000	0.033794
581.000000	0.033602
580.000000	0.033837
579.000000	0.033721
578.000000	0.033689
577.000000	0.033648
576.000000	0.033617
575.000000	0.033598
574.000000	0.033790
573.000000	0.033721
572.000000	0.033849
571.000000	0.033896
570.000000	0.033778
569.000000	0.033876
568.000000	0.033869
567.000000	0.033914
566.000000	0.033867
565.000000	0.033859
564.000000	0.033989
563.000000	0.034011
