PE UV       SUBTECH     SPECTRUM    ASCII       PEDS        4.00        	
-1	
KY301B201010_1CM_CELL.Sample.Raw.asc	
10.10.2029	
09:42:40.00	
10.10.2029	
09:42:40.00	
Hermanni Kaartokallio	
	
200.000000	
1	
Lambda 650	
650N8121101	
PerkinElmer UV WinLab 6.0.2.0723 / 1.61.00 Lambda 650	
	
0	
0	
2	
0	
0	
UV/VIS	
1	
1	
1	
150mm sphere / downward view	
0	
0	
0	
0	
Fix	
 	
0	
0.24	
0	
0	
0	
 	
 	
 	
0	
 	
0	
319.2	
0	
Front	
100	
 	
 	
 	
0	
0	
0	
 	
0	
 	
 	
 	
0	
 	
 	
0	
0	
0	
0	
0	
 	
 	
 	
 	
0	
0	
#HDR	
-1	
-1	
#GR	
nm	
A	
1.0	
0.0	
800.000000	
-1.000000	
601	
8	
2.350512	
0.037475	
#DATA	
800.000000	0.041797
799.000000	0.042335
798.000000	0.042741
797.000000	0.042542
796.000000	0.042949
795.000000	0.042536
794.000000	0.042693
793.000000	0.042857
792.000000	0.043448
791.000000	0.043457
790.000000	0.043488
789.000000	0.043237
788.000000	0.043433
787.000000	0.043620
786.000000	0.044024
785.000000	0.044003
784.000000	0.043785
783.000000	0.043729
782.000000	0.044117
781.000000	0.044600
780.000000	0.044023
779.000000	0.044218
778.000000	0.044062
777.000000	0.044467
776.000000	0.044422
775.000000	0.044252
774.000000	0.044430
773.000000	0.044580
772.000000	0.044385
771.000000	0.044472
770.000000	0.044885
769.000000	0.044794
768.000000	0.045084
767.000000	0.045239
766.000000	0.044839
765.000000	0.045174
764.000000	0.044888
763.000000	0.045005
762.000000	0.045038
761.000000	0.044832
760.000000	0.044832
759.000000	0.045030
758.000000	0.045188
757.000000	0.045176
756.000000	0.045128
755.000000	0.045161
754.000000	0.045448
753.000000	0.045463
752.000000	0.045199
751.000000	0.045193
750.000000	0.045244
749.000000	0.045221
748.000000	0.045234
747.000000	0.045218
746.000000	0.044855
745.000000	0.045185
744.000000	0.045228
743.000000	0.045291
742.000000	0.045526
741.000000	0.045386
740.000000	0.045357
739.000000	0.044949
738.000000	0.045047
737.000000	0.044701
736.000000	0.044507
735.000000	0.044046
734.000000	0.044012
733.000000	0.043712
