PE UV       SUBTECH     SPECTRUM    ASCII       PEDS        4.00        	
-1	
KI201a040810.Sample.Raw.asc	
10.8.2020	
10:45:17.00	
10.8.2020	
10:45:17.00	
Hermanni Kaartokallio	
	
200.000000	
1	
Lambda 650	
650N8121101	
PerkinElmer UV WinLab 6.0.2.0723 / 1.61.00 Lambda 650	
	
0	
0	
2	
0	
0	
UV/VIS	
1	
1	
1	
uv/vis/nir detector	
0	
0	
0	
0	
Fix	
 	
0	
0.24	
0	
0	
0	
 	
 	
 	
0	
 	
0	
319.2	
0	
Front	
100	
 	
 	
 	
0	
0	
0	
 	
0	
 	
 	
 	
0	
 	
 	
0	
0	
0	
0	
0	
 	
 	
 	
 	
0	
0	
#HDR	
-1	
-1	
#GR	
nm	
A	
1.0	
0.0	
800.000000	
-1.000000	
601	
8	
3.829970	
0.047171	
#DATA	
800.000000	0.081387
799.000000	0.081814
798.000000	0.082069
797.000000	0.082401
796.000000	0.083005
795.000000	0.083341
794.000000	0.083842
793.000000	0.084406
792.000000	0.084745
791.000000	0.085262
790.000000	0.085705
789.000000	0.086291
788.000000	0.086761
787.000000	0.087163
786.000000	0.087623
785.000000	0.088128
784.000000	0.088833
783.000000	0.089241
782.000000	0.089801
781.000000	0.090247
780.000000	0.090404
779.000000	0.090839
778.000000	0.091410
777.000000	0.091748
776.000000	0.092148
775.000000	0.092394
774.000000	0.092454
773.000000	0.092821
772.000000	0.093267
771.000000	0.093547
770.000000	0.093700
769.000000	0.093772
768.000000	0.093999
767.000000	0.094133
766.000000	0.094543
765.000000	0.094645
764.000000	0.094836
763.000000	0.094954
762.000000	0.094952
761.000000	0.095012
760.000000	0.095050
759.000000	0.095297
758.000000	0.095244
757.000000	0.095156
756.000000	0.095171
755.000000	0.095208
754.000000	0.095310
753.000000	0.095351
752.000000	0.095227
751.000000	0.095153
750.000000	0.094979
749.000000	0.095118
748.000000	0.095093
747.000000	0.095067
746.000000	0.095007
745.000000	0.094950
744.000000	0.094723
743.000000	0.094669
742.000000	0.094619
741.000000	0.094332
740.000000	0.093998
739.000000	0.093407
738.000000	0.092438
737.000000	0.091445
736.000000	0.090232
735.000000	0.088473
734.000000	0.086546
733.000000	0.084444
732.000000	0.082051
731.000000	0.079614
730.000000	0.077212
729.000000	0.074864
728.000000	0.072763
727.000000	0.070819
726.000000	0.068957
725.000000	0.067421
724.000000	0.066172
723.000000	0.064895
