PE UV       SUBTECH     SPECTRUM    ASCII       PEDS        4.00        	
-1	
KY203A180810.Sample.Raw.asc	
10.9.2002	
13:26:30.00	
10.9.2002	
13:26:30.00	
Hermanni Kaartokallio	
	
200.000000	
1	
Lambda 650	
650N8121101	
PerkinElmer UV WinLab 6.0.2.0723 / 1.61.00 Lambda 650	
	
0	
0	
2	
0	
0	
UV/VIS	
1	
1	
1	
uv/vis/nir detector	
0	
0	
0	
0	
Fix	
 	
0	
0.24	
0	
0	
0	
 	
 	
 	
0	
 	
0	
319.2	
0	
Front	
100	
 	
 	
 	
0	
0	
0	
 	
0	
 	
 	
 	
0	
 	
 	
0	
0	
0	
0	
0	
 	
 	
 	
 	
0	
0	
#HDR	
-1	
-1	
#GR	
nm	
A	
1.0	
0.0	
800.000000	
-1.000000	
601	
8	
3.546346	
0.037780	
#DATA	
800.000000	0.078754
799.000000	0.079177
798.000000	0.079541
797.000000	0.079882
796.000000	0.080295
795.000000	0.080759
794.000000	0.081083
793.000000	0.081549
792.000000	0.081971
791.000000	0.082434
790.000000	0.082751
789.000000	0.083358
788.000000	0.083650
787.000000	0.084027
786.000000	0.084432
785.000000	0.085073
784.000000	0.085385
783.000000	0.085628
782.000000	0.086052
781.000000	0.086550
780.000000	0.086607
779.000000	0.086804
778.000000	0.087204
777.000000	0.087483
776.000000	0.087645
775.000000	0.087904
774.000000	0.088060
773.000000	0.088347
772.000000	0.088260
771.000000	0.088717
770.000000	0.088818
769.000000	0.088849
768.000000	0.088835
767.000000	0.089129
766.000000	0.089231
765.000000	0.089161
764.000000	0.089230
763.000000	0.089295
762.000000	0.089067
761.000000	0.089060
760.000000	0.089232
759.000000	0.089293
758.000000	0.089076
757.000000	0.088900
756.000000	0.088976
755.000000	0.089029
754.000000	0.088923
753.000000	0.088883
752.000000	0.089012
751.000000	0.088907
750.000000	0.088711
749.000000	0.088854
748.000000	0.088895
747.000000	0.088751
746.000000	0.088719
745.000000	0.088715
744.000000	0.088610
743.000000	0.088484
742.000000	0.088294
741.000000	0.088006
740.000000	0.087546
739.000000	0.086940
738.000000	0.086179
737.000000	0.085138
736.000000	0.083614
735.000000	0.081936
734.000000	0.080056
733.000000	0.077727
732.000000	0.075361
731.000000	0.073043
730.000000	0.070569
729.000000	0.067998
728.000000	0.065832
727.000000	0.064064
726.000000	0.062393
725.000000	0.060941
724.000000	0.059603
723.000000	0.058357
722.000000	0.057074
721.000000	0.055858
720.000000	0.054855
719.000000	0.053777
718.000000	0.052572
717.000000	0.051538
716.000000	0.050617
715.000000	0.049548
714.000000	0.048595
713.000000	0.047781
712.000000	0.046962
711.000000	0.046099
710.000000	0.045390
709.000000	0.044838
708.000000	0.044292
707.000000	0.043788
706.000000	0.043328
705.000000	0.042876
704.000000	0.042434
703.000000	0.042032
702.000000	0.041784
701.000000	0.041509
700.000000	0.040937
699.000000	0.040720
698.000000	0.040686
697.000000	0.040293
696.000000	0.039996
695.000000	0.039852
694.000000	0.039725
693.000000	0.039555
692.000000	0.039381
691.000000	0.039352
690.000000	0.039286
689.000000	0.039237
688.000000	0.039236
687.000000	0.039226
686.000000	0.039206
685.000000	0.039248
684.000000	0.039319
683.000000	0.039388
682.000000	0.039361
681.000000	0.039502
680.000000	0.039656
679.000000	0.039629
678.000000	0.039685
677.000000	0.039856
676.000000	0.039811
675.000000	0.039833
674.000000	0.039963
673.000000	0.040051
672.000000	0.040083
671.000000	0.040052
670.000000	0.040154
669.000000	0.040305
668.000000	0.040218
667.000000	0.040235
666.000000	0.040363
665.000000	0.040346
664.000000	0.040232
663.000000	0.040372
662.000000	0.040471
661.000000	0.040364
660.000000	0.040338
659.000000	0.040398
658.000000	0.040263
657.000000	0.040091
656.000000	0.039960
655.000000	0.039868
654.000000	0.039697
653.000000	0.039542
652.000000	0.039542
651.000000	0.039504
650.000000	0.039429
649.000000	0.039408
648.000000	0.039395
647.000000	0.039381
646.000000	0.039165
645.000000	0.039231
644.000000	0.039254
643.000000	0.039172
642.000000	0.039100
641.000000	0.039150
640.000000	0.039124
639.000000	0.039062
638.000000	0.039044
637.000000	0.039102
636.000000	0.039062
635.000000	0.039022
634.000000	0.039113
633.000000	0.039095
632.000000	0.038844
631.000000	0.038912
630.000000	0.038878
629.000000	0.038960
628.000000	0.038900
627.000000	0.038827
626.000000	0.039047
625.000000	0.038988
624.000000	0.038917
623.000000	0.039026
622.000000	0.038962
621.000000	0.039109
620.000000	0.039019
619.000000	0.039182
618.000000	0.039158
617.000000	0.039167
616.000000	0.039171
615.000000	0.039373
614.000000	0.039294
613.000000	0.039269
612.000000	0.039463
611.000000	0.039493
610.000000	0.039418
609.000000	0.039583
608.000000	0.039613
607.000000	0.039663
606.000000	0.039575
605.000000	0.039975
604.000000	0.039741
603.000000	0.039754
602.000000	0.039643
601.000000	0.039545
600.000000	0.039423
599.000000	0.039137
598.000000	0.038935
597.000000	0.038850
596.000000	0.038664
595.000000	0.038396
594.000000	0.038387
593.000000	0.038382
592.000000	0.038219
591.000000	0.038163
590.000000	0.038346
589.000000	0.038275
588.000000	0.038249
587.000000	0.038205
586.000000	0.038271
585.000000	0.038126
584.000000	0.038249
583.000000	0.037780
582.000000	0.038841
581.000000	0.038235
580.000000	0.038257
579.000000	0.038358
578.000000	0.038653
577.000000	0.038317
576.000000	0.038502
575.000000	0.038678
574.000000	0.038688
573.000000	0.038772
572.000000	0.038962
571.000000	0.038896
570.000000	0.038963
569.000000	0.039065
568.000000	0.039141
567.000000	0.039330
566.000000	0.039441
565.000000	0.039582
564.000000	0.039760
563.000000	0.039859
562.000000	0.040032
561.000000	0.040022
560.000000	0.040102
559.000000	0.040381
558.000000	0.040501
557.000000	0.040139
556.000000	0.038975
555.000000	0.041219
554.000000	0.041107
553.000000	0.041332
552.000000	0.041410
551.000000	0.041605
550.000000	0.041778
