PE UV       SUBTECH     SPECTRUM    ASCII       PEDS        4.00        	
-1	
KY202A180810.Sample.Raw.asc	
10.9.2002	
13:33:37.00	
10.9.2002	
13:33:37.00	
Hermanni Kaartokallio	
	
200.000000	
1	
Lambda 650	
650N8121101	
PerkinElmer UV WinLab 6.0.2.0723 / 1.61.00 Lambda 650	
	
0	
0	
2	
0	
0	
UV/VIS	
1	
1	
1	
uv/vis/nir detector	
0	
0	
0	
0	
Fix	
 	
0	
0.24	
0	
0	
0	
 	
 	
 	
0	
 	
0	
319.2	
0	
Front	
100	
 	
 	
 	
0	
0	
0	
 	
0	
 	
 	
 	
0	
 	
 	
0	
0	
0	
0	
0	
 	
 	
 	
 	
0	
0	
#HDR	
-1	
-1	
#GR	
nm	
A	
1.0	
0.0	
800.000000	
-1.000000	
601	
8	
3.751196	
0.044512	
#DATA	
800.000000	0.080965
799.000000	0.081520
798.000000	0.081874
797.000000	0.082237
796.000000	0.082637
795.000000	0.083170
794.000000	0.083483
793.000000	0.084035
792.000000	0.084561
791.000000	0.084975
790.000000	0.085242
789.000000	0.085899
788.000000	0.086328
787.000000	0.086695
786.000000	0.087127
785.000000	0.087665
784.000000	0.087966
783.000000	0.088293
782.000000	0.088793
781.000000	0.089188
780.000000	0.089454
779.000000	0.089673
778.000000	0.090100
777.000000	0.090408
776.000000	0.090628
775.000000	0.090850
774.000000	0.091069
773.000000	0.091276
772.000000	0.091249
771.000000	0.091752
770.000000	0.091912
769.000000	0.091955
768.000000	0.091933
767.000000	0.092271
766.000000	0.092396
765.000000	0.092344
764.000000	0.092458
763.000000	0.092512
762.000000	0.092369
761.000000	0.092473
760.000000	0.092582
759.000000	0.092710
758.000000	0.092435
757.000000	0.092323
756.000000	0.092431
755.000000	0.092482
754.000000	0.092398
753.000000	0.092426
752.000000	0.092517
751.000000	0.092389
750.000000	0.092220
749.000000	0.092381
748.000000	0.092426
747.000000	0.092286
746.000000	0.092227
745.000000	0.092228
744.000000	0.092184
743.000000	0.092014
742.000000	0.091878
741.000000	0.091631
740.000000	0.091216
739.000000	0.090557
738.000000	0.089829
737.000000	0.088862
736.000000	0.087390
735.000000	0.085732
734.000000	0.083951
733.000000	0.081727
732.000000	0.079340
731.000000	0.077069
730.000000	0.074601
729.000000	0.072098
728.000000	0.069952
727.000000	0.068182
726.000000	0.066560
725.000000	0.065094
724.000000	0.063775
723.000000	0.062571
722.000000	0.061318
721.000000	0.060087
720.000000	0.059024
719.000000	0.058001
718.000000	0.056847
717.000000	0.055858
716.000000	0.055011
715.000000	0.054020
714.000000	0.053044
713.000000	0.052248
712.000000	0.051487
711.000000	0.050695
710.000000	0.050015
709.000000	0.049434
708.000000	0.048893
707.000000	0.048371
706.000000	0.047905
705.000000	0.047556
704.000000	0.047207
703.000000	0.046797
702.000000	0.046542
701.000000	0.046326
700.000000	0.045764
699.000000	0.045539
698.000000	0.045534
697.000000	0.045220
696.000000	0.044953
695.000000	0.044831
694.000000	0.044794
693.000000	0.044658
692.000000	0.044512
691.000000	0.044532
690.000000	0.044536
689.000000	0.044558
688.000000	0.044607
687.000000	0.044692
686.000000	0.044763
685.000000	0.044846
684.000000	0.044961
683.000000	0.045078
682.000000	0.045094
681.000000	0.045296
680.000000	0.045523
679.000000	0.045541
678.000000	0.045667
677.000000	0.045874
676.000000	0.045952
675.000000	0.046040
674.000000	0.046207
673.000000	0.046347
672.000000	0.046445
671.000000	0.046538
670.000000	0.046689
669.000000	0.046897
668.000000	0.046884
667.000000	0.046905
666.000000	0.047113
665.000000	0.047142
664.000000	0.047051
663.000000	0.047188
662.000000	0.047341
661.000000	0.047277
660.000000	0.047302
659.000000	0.047395
658.000000	0.047319
657.000000	0.047192
656.000000	0.047106
655.000000	0.047089
654.000000	0.047011
653.000000	0.046874
652.000000	0.046974
651.000000	0.047023
650.000000	0.047022
649.000000	0.047029
648.000000	0.047087
647.000000	0.047105
646.000000	0.047029
645.000000	0.047077
644.000000	0.047126
643.000000	0.047115
642.000000	0.047131
641.000000	0.047212
640.000000	0.047261
639.000000	0.047226
638.000000	0.047282
637.000000	0.047414
636.000000	0.047400
635.000000	0.047448
634.000000	0.047619
633.000000	0.047714
632.000000	0.047541
631.000000	0.047720
630.000000	0.047690
629.000000	0.047843
628.000000	0.047965
627.000000	0.047947
626.000000	0.048224
625.000000	0.048231
624.000000	0.048276
623.000000	0.048417
622.000000	0.048476
621.000000	0.048770
620.000000	0.048792
619.000000	0.049019
618.000000	0.049100
617.000000	0.049186
616.000000	0.049270
615.000000	0.049541
614.000000	0.049595
613.000000	0.049649
612.000000	0.049952
611.000000	0.050112
610.000000	0.050223
609.000000	0.050508
608.000000	0.050594
607.000000	0.050730
606.000000	0.050740
605.000000	0.051135
604.000000	0.051085
603.000000	0.051171
602.000000	0.051148
601.000000	0.051101
600.000000	0.051185
599.000000	0.050959
598.000000	0.050909
597.000000	0.050843
596.000000	0.050812
595.000000	0.050708
594.000000	0.050806
593.000000	0.050935
592.000000	0.050895
591.000000	0.050896
590.000000	0.051227
589.000000	0.051319
588.000000	0.051376
587.000000	0.051459
586.000000	0.051641
585.000000	0.051814
584.000000	0.052041
583.000000	0.051644
582.000000	0.052795
581.000000	0.052372
580.000000	0.052575
579.000000	0.052855
578.000000	0.053168
577.000000	0.053123
576.000000	0.053418
575.000000	0.053763
574.000000	0.053982
573.000000	0.054159
572.000000	0.054541
571.000000	0.054661
570.000000	0.054912
569.000000	0.055147
568.000000	0.055354
567.000000	0.055693
566.000000	0.055993
565.000000	0.056314
564.000000	0.056692
563.000000	0.056977
562.000000	0.057295
561.000000	0.057516
560.000000	0.057840
559.000000	0.058182
558.000000	0.058519
557.000000	0.058354
556.000000	0.057448
555.000000	0.059883
554.000000	0.059951
553.000000	0.060394
552.000000	0.060697
551.000000	0.061030
550.000000	0.061446
549.000000	0.061772
548.000000	0.062144
547.000000	0.062545
546.000000	0.062845
545.000000	0.063225
544.000000	0.063630
543.000000	0.064075
542.000000	0.064402
541.000000	0.064855
540.000000	0.065231
539.000000	0.065630
538.000000	0.066026
537.000000	0.066409
536.000000	0.066804
535.000000	0.067247
534.000000	0.067660
533.000000	0.068119
532.000000	0.068549
531.000000	0.068935
530.000000	0.069354
529.000000	0.069800
528.000000	0.070196
527.000000	0.070649
526.000000	0.071163
525.000000	0.071621
524.000000	0.072050
523.000000	0.072486
522.000000	0.072902
521.000000	0.073513
520.000000	0.074000
519.000000	0.074471
518.000000	0.075011
517.000000	0.075528
516.000000	0.075969
515.000000	0.076502
514.000000	0.077046
513.000000	0.077541
512.000000	0.078002
511.000000	0.078513
510.000000	0.079018
509.000000	0.079479
508.000000	0.079996
507.000000	0.080529
506.000000	0.081038
505.000000	0.081610
504.000000	0.082196
503.000000	0.082788
502.000000	0.083342
501.000000	0.084472
500.000000	0.085136
499.000000	0.085190
498.000000	0.085746
497.000000	0.086396
496.000000	0.087097
495.000000	0.087704
494.000000	0.088333
493.000000	0.089027
492.000000	0.089708
491.000000	0.090347
490.000000	0.090995
489.000000	0.091646
488.000000	0.092363
487.000000	0.093078
486.000000	0.093764
485.000000	0.094470
484.000000	0.095156
483.000000	0.095828
482.000000	0.096576
481.000000	0.097347
480.000000	0.098177
479.000000	0.098970
478.000000	0.099722
477.000000	0.100480
476.000000	0.101331
475.000000	0.102514
474.000000	0.103267
473.000000	0.103956
472.000000	0.104892
471.000000	0.105824
470.000000	0.106805
469.000000	0.107705
468.000000	0.108703
467.000000	0.109741
466.000000	0.110706
465.000000	0.111725
464.000000	0.112787
463.000000	0.113845
462.000000	0.114913
461.000000	0.116057
460.000000	0.117244
459.000000	0.118287
458.000000	0.119541
457.000000	0.120741
456.000000	0.121979
455.000000	0.123295
454.000000	0.124562
453.000000	0.125831
452.000000	0.127256
451.000000	0.128706
450.000000	0.130066
449.000000	0.131440
448.000000	0.132916
447.000000	0.134376
446.000000	0.135931
445.000000	0.137619
444.000000	0.139352
443.000000	0.140910
442.000000	0.142491
441.000000	0.144232
440.000000	0.146115
439.000000	0.147878
438.000000	0.149673
437.000000	0.151556
436.000000	0.153491
435.000000	0.155394
434.000000	0.157526
433.000000	0.159626
432.000000	0.161665
431.000000	0.163763
430.000000	0.165900
429.000000	0.168070
428.000000	0.170398
427.000000	0.172687
426.000000	0.175056
425.000000	0.177435
424.000000	0.179848
423.000000	0.182236
422.000000	0.184757
421.000000	0.187352
420.000000	0.189841
419.000000	0.192575
418.000000	0.195235
417.000000	0.197880
416.000000	0.200684
415.000000	0.203521
414.000000	0.206481
413.000000	0.209166
412.000000	0.212152
411.000000	0.215144
410.000000	0.218273
409.000000	0.221353
408.000000	0.224491
407.000000	0.227730
406.000000	0.232295
405.000000	0.234341
404.000000	0.237745
403.000000	0.241274
402.000000	0.244658
401.000000	0.248337
400.000000	0.252052
399.000000	0.255662
398.000000	0.259532
397.000000	0.263365
396.000000	0.267161
395.000000	0.271199
394.000000	0.275417
393.000000	0.279647
392.000000	0.284082
391.000000	0.288410
390.000000	0.292897
389.000000	0.297503
388.000000	0.302114
387.000000	0.306693
386.000000	0.311461
385.000000	0.316459
384.000000	0.321399
383.000000	0.326438
382.000000	0.331773
381.000000	0.336985
380.000000	0.342420
379.000000	0.347872
378.000000	0.354263
377.000000	0.359726
376.000000	0.365515
375.000000	0.371483
