PE UV       SUBTECH     SPECTRUM    ASCII       PEDS        4.00        	
-1	
KI304A061010_1CM_CELL.Sample.Raw.asc	
10.10.2008	
11:00:42.00	
10.10.2008	
11:00:42.00	
Hermanni Kaartokallio	
	
200.000000	
1	
Lambda 650	
650N8121101	
PerkinElmer UV WinLab 6.0.2.0723 / 1.61.00 Lambda 650	
	
0	
0	
2	
0	
0	
UV/VIS	
1	
1	
1	
uv/vis/nir detector	
0	
0	
0	
0	
Fix	
 	
0	
0.24	
0	
0	
0	
 	
 	
 	
0	
 	
0	
319.2	
0	
Front	
100	
 	
 	
 	
0	
0	
0	
 	
0	
 	
 	
 	
0	
 	
 	
0	
0	
0	
0	
0	
 	
 	
 	
 	
0	
0	
#HDR	
-1	
-1	
#GR	
nm	
A	
1.0	
0.0	
800.000000	
-1.000000	
601	
8	
10.000000	
0.031706	
#DATA	
800.000000	10.000000
799.000000	0.041174
798.000000	0.041350
797.000000	0.041402
796.000000	0.041467
795.000000	0.041568
794.000000	0.041780
793.000000	0.041726
792.000000	0.041834
791.000000	0.041925
790.000000	0.042107
789.000000	0.041953
788.000000	0.042042
787.000000	0.042220
786.000000	0.042079
785.000000	0.042102
784.000000	0.042526
783.000000	0.042497
782.000000	0.042512
781.000000	0.042593
780.000000	0.042525
779.000000	0.042617
778.000000	0.042780
777.000000	0.042650
776.000000	0.042600
775.000000	0.042558
774.000000	0.042544
773.000000	0.042656
772.000000	0.042680
771.000000	0.042640
770.000000	0.042726
769.000000	0.042636
768.000000	0.042493
767.000000	0.042695
766.000000	0.042701
765.000000	0.042642
764.000000	0.042645
763.000000	0.042579
762.000000	0.042490
761.000000	0.042624
760.000000	0.042664
759.000000	0.042571
758.000000	0.042506
757.000000	0.042432
756.000000	0.042436
755.000000	0.042540
754.000000	0.042635
753.000000	0.042662
752.000000	0.042652
751.000000	0.042685
750.000000	0.042631
749.000000	0.042721
748.000000	0.042807
747.000000	0.042693
746.000000	0.042822
745.000000	0.042790
744.000000	0.042682
743.000000	0.042788
742.000000	0.042812
741.000000	0.042675
740.000000	0.042657
739.000000	0.042489
738.000000	0.042220
737.000000	0.042130
736.000000	0.042063
735.000000	0.041665
734.000000	0.041240
733.000000	0.040738
732.000000	0.040242
731.000000	0.039820
730.000000	0.039375
729.000000	0.038845
